Date,consumer-cyclicals,energy,financial,technology,IHSG
2022-07-04,104.7635091119516,203.38812833598087,811.569241867174,201.86462279634995,6639.171875
2022-07-05,105.02664448050683,209.02134374494062,824.0809614819708,199.76373304547118,6703.2661132812
2022-07-06,104.76027246973365,203.86716729112786,823.3987531517487,196.45256102659735,6646.41015625
2022-07-07,105.74138973011715,201.05480315007492,819.4322528153303,202.13640133175704,6652.5869140625
2022-07-08,105.72493723757945,200.72542669169852,833.0375942555145,208.93971163462837,6740.2192382812
2022-07-11,107.80968269636895,201.99665127620472,830.9968477517895,204.77245899285995,6722.1450195312
2022-07-12,107.18441685831397,203.5474618483787,835.3815698924059,202.60037384913198,6718.2939453125
2022-07-13,106.03033300375748,200.49385194481047,822.871592297995,199.09646867131954,6640.990234375
2022-07-14,105.83020722359015,202.91953780582838,820.9649453837502,201.69323968556904,6690.0869140625
2022-07-15,105.8217287629392,197.7699877137856,824.1101276114939,198.8369578886711,6651.9047851562
2022-07-18,105.50290502201666,192.9693818015861,835.184057789907,191.35469702128765,6659.2529296875
2022-07-19,107.20124727073366,198.38898538839817,839.2223123032156,194.5616993184469,6736.091796875
2022-07-20,108.59540423157188,201.01267289596234,864.4435738119676,198.32061309051468,6874.7431640625
2022-07-21,108.5626334854769,200.64178151608414,867.570285626105,195.72406579792977,6864.130859375
2022-07-22,108.2910052299509,203.07053272494565,863.576825616554,200.5814432549708,6886.9619140625
2022-07-25,108.22420402535646,204.32768063176462,859.1636477377269,194.73344590723457,6858.4072265625
2022-07-26,107.29856427835011,205.86906634350242,867.6656846713872,189.86945321142738,6871.537109375
2022-07-27,107.57253942436394,209.81719265933344,867.8319651666666,190.94751194577088,6898.2158203125
2022-07-28,110.74296949695146,214.44273425441938,877.8295780972915,194.65732500659234,6956.8168945312
2022-07-29,111.56690253192632,215.56766041827044,878.5812081058635,191.48039676912617,6951.123046875
2022-08-01,110.43251837726807,215.85489964134487,881.5409066330586,188.0514017127414,6968.783203125
2022-08-02,110.74402634681081,209.81038706862788,887.2771160860901,187.61645692139874,6988.1572265625
2022-08-03,109.80440920184782,209.10433544239453,891.8515601785952,193.1819898234113,7046.634765625
